rally,round,team,receive_location,digger_location,pass_land_location,hitter_location,hit_land_location,pass_rating,set_type,set_location,hit_type,num_blockers,block_touch,serve_type,win_reason,lose_reason,winning_team
54,1,a,7,6,12,15,9,out,out,outside,hit,2,yes,jump,,,a
54,2,b,9,10,10,26,14,out,out,outside,roll_shot,3,no,,,,a
54,3,a,14,9,8,6,24,out,out,d-ball,hit,2,yes,,tool,tool,a
55,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
56,1,a,4,5,21,10,7,out,out,outside,off_speed,0,no,jump,,,b
56,2,b,7,6,13,15,6,in,in,outside,hit,2,no,,,,b
56,3,a,6,6,12,,12,in,dump,dump,blocked,1,yes,,blocked,blocked,b
57,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
58,1,b,7,6,9,10,12,out,out,outside,hit,2,yes,float,kill,kill,b
59,1,a,3,3,16,6,12,out,out,d-ball,blocked,2,yes,jump,,,b
60,1,b,8,8,13,15,3,in,in,outside,hit,1,no,jump,kill,kill,b
61,1,a,,,,,,,,,,,,jump,ace,ace,b
62,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
63,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
64,1,a,7,8,,,,,,,,,,float,ace,ace,b
65,1,a,,,,,,,,,,,,float,serve_error,serve_error,a
66,1,b,8,8,14,9,7,out,out,bic,free_ball,0,no,float,,,b
66,2,a,7,7,13,14,9,in,in,quick,hit,1,yes,,,,b
66,3,b,9,10,6,15,15,out,out,outside,hit,2,no,,kill,kill,b
67,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
68,1,b,3,3,13,11,12,in,in,oppo,blocked,2,yes,jump,blocked,blocked,a
69,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
70,1,a,9,4,8,6,15,out,out,d-ball,blocked,2,yes,float,,,a
70,2,a,15,15,13,8,2,in,in,bic,hit,1,no,,kill,kill,a
71,1,b,3,3,14,14,13,out,out,outside,blocked,3,yes,jump,blocked,blocked,a
72,1,b,4,3,13,11,12,in,out,oppo,blocked,2,yes,jump,blocked,blocked,a
73,1,b,9,9,13,15,6,in,in,outside,hit,1,no,jump,kill,kill,b
74,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
75,1,b,7,7,13,13,8,in,in,quick,hit,2,yes,tape,,,b
75,2,a,8,9,6,6,2,out,out,d-ball,hit,2,yes,,,,b
75,3,b,2,3,13,15,4,in,in,outside,hit,2,no,,kill,kill,b
76,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
77,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
78,1,a,3,3,13,13,24,in,in,quick,hit,1,no,jump,hit_error,hit_error,b
79,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
80,1,b,9,9,12,9,12,in,out,bic,free_ball,0,no,jump,,,a
80,1,a,12,12,8,11,6,out,out,oppo,hit,2,no,,kill,kill,a
81,1,b,3,3,7,14,4,in,in,outside,hit,2,no,jump,kill,kill,b
82,1,a,7,7,8,15,4,out,out,outside,hit,2,no,float,kill,kill,a
83,1,b,7,7,12,15,6,in,in,outside,hit,2,no,float,kill,kill,b
84,1,a,,,,,,,,,,,,jump,ace,ace,b
85,1,a,3,3,12,15,7,in,in,outside,hit,2,no,jump,kill,kill,a
86,1,b,8,7,,,,,,,,,,jump,ace,ace,a
87,1,b,7,7,13,15,9,in,in,outside,hit,2,yes,jump,,,a
87,2,a,9,9,9,15,1,out,out,outside,off_speed,2,no,,,,a
87,3,b,1,1,9,15,14,out,out,outside,blocked,3,yes,,blocked,blocked,a
88,1,b,8,8,12,9,6,in,in,bic,hit,2,yes,jump,,,a
88,2,a,6,7,8,15,12,out,out,outside,tip,3,no,,kill,kill,a
89,1,b,9,10,26,15,6,out,out,outside,roll_shot,3,no,jump,,,b
89,2,a,6,6,13,,14,out,,,blocked,1,yes,,blocked,blocked,b
90,1,a,7,6,7,11,12,out,out,oppo,blocked,2,yes,float,,,b
90,2,a,12,12,17,14,13,out,out,outside,roll_shot,2,yes,,,,b
90,3,b,13,9,8,11,18,out,out,oppo,blocked,3,yes,,tool,tool,b
91,1,a,7,7,12,14,2,in,in,outside,hit,2,yes,float,,,b
91,2,b,2,3,8,15,2,out,out,outside,hit,2,no,,kill,kill,b
92,1,a,3,3,12,13,1,in,in,quick,hit,2,no,jump,kill,kill,a
93,1,b,,,,,,,,,,,,tape,ace,ace,a
94,1,b,7,7,12,12,9,in,in,quick,hit,2,no,tape,kill,kill,b
95,1,a,4,4,12,13,6,in,in,quick,hit,1,no,jump,kill,kill,a
96,1,b,7,7,3,15,23,out,out,outside,hit,3,yes,jump,tool,tool,b
97,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
98,1,b,9,8,13,15,2,in,in,outside,hit,1,no,float,kill,kill,b
99,1,a,6,7,13,15,8,in,in,outside,hit,1,no,float,kill,kill,a
100,1,b,8,7,,,17,out,,,blocked,1,yes,jump,blocked,blocked,a
101,1,b,8,8,12,15,22,in,in,outside,hit,2,no,tape,hit_error,hit_error,a
102,1,b,2,2,8,15,7,out,out,outside,hit,2,yes,jump,,,a
102,2,a,7,6,12,15,9,in,in,outside,hit,2,no,,,,a
102,3,b,9,9,,,9,out,,,overpass,0,no,,,,a
102,4,a,9,9,13,15,15,in,in,outside,hit,1,no,,kill,kill,a
103,1,b,8,8,12,9,9,in,in,bic,hit,2,no,tape,,,b
103,2,a,9,9,26,23,,out,out,bic,free_ball,2,no,,error,error,b
104,1,a,8,3,9,15,12,out,out,outside,hit,2,yes,float,kill,kill,a
105,1,b,3,3,13,15,7,in,in,outside,hit,1,no,jump,kill,kill,b
106,1,a,7,7,12,13,9,in,in,quick,hit,2,no,jump,,,b
106,2,b,9,9,14,8,3,out,out,bic,hit,1,no,,,,b
106,3,a,3,2,7,14,9,out,out,outside,blocked,2,yes,,blocked,blocked,b
107,1,a,3,3,12,15,20,in,in,outside,hit,2,no,jump,hit_error,hit_error,b
108,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
109,1,b,7,7,13,15,7,in,in,outside,hit,2,yes,float,,,b
109,2,a,7,6,8,26,,out,out,outside,free_ball,0,no,,error,error,b
110,1,a,10,9,13,14,11,in,in,quick,hit,1,yes,float,,,b
110,2,a,11,11,14,14,8,out,dump,dump,hit,1,yes,,,,b
110,3,b,8,8,13,6,8,in,in,d-ball,hit,2,no,,kill,kill,b
111,1,a,9,9,12,15,26,out,out,outside,blocked,2,yes,jump,tool,tool,a
112,1,b,4,3,13,13,22,in,in,quick,hit,2,yes,jump,tool,tool,b
113,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
114,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
115,1,a,3,3,13,15,8,in,out,outside,off_speed,1,no,jump,,,a
115,2,b,9,8,7,15,22,out,out,outside,hit,2,no,,hit_error,hit_error,a
116,1,b,8,8,13,15,21,in,in,outside,hit,1,yes,float,tool,tool,b
117,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
118,1,b,8,8,11,8,10,out,out,bic,blocked,2,yes,jump,blocked,blocked,a
119,1,b,6,7,9,9,15,out,out,outside,blocked,2,yes,jump,blocked,blocked,a
120,1,b,7,7,13,,13,in,dump,dump,tip,0,no,jump,,,a
120,2,a,13,13,8,12,1,out,out,oppo,hit,2,no,,kill,kill,a
121,1,b,7,7,13,15,13,in,in,outside,hit,2,yes,jump,,,a
121,2,a,13,12,9,9,23,out,out,oppo,hit,2,yes,,tool,tool,a
122,1,b,8,8,8,6,11,out,out,d-ball,blocked,2,yes,jump,blocked,blocked,a
123,1,b,7,8,3,15,5,out,out,outside,hit,2,no,jump,kill,kill,b
124,1,a,7,7,3,10,9,out,out,outside,blocked,2,yes,float,blocked,blocked,b
125,1,a,7,7,12,14,7,in,in,quick,hit,1,no,float,,,b
125,2,b,7,7,5,15,12,out,out,outside,tip,2,no,,,,b
125,3,a,12,6,12,7,25,out,out,bic,free_ball,0,no,,hit_error,hit_error,b
126,1,a,7,7,11,6,22,out,out,d-ball,hit,2,no,float,hit_error,hit_error,b
127,1,a,2,7,13,14,6,in,out,outside,tip,1,no,float,,,b
127,2,b,6,6,8,12,1,out,out,oppo,hit,3,no,,kill,kill,b
128,1,a,8,7,13,13,9,in,in,quick,hit,1,no,float,,,a
128,2,b,9,9,14,11,7,out,out,oppo,tip,2,no,,,,a
128,3,a,7,8,13,13,8,in,in,quick,blocked,2,yes,,,,a
128,4,a,8,3,12,15,23,out,out,outside,hit,2,yes,,kill,kill,a
129,1,b,9,9,13,15,2,in,in,outside,hit,2,yes,jump,tool,tool,b
130,1,a,3,3,13,9,9,in,in,quick,hit,1,no,jump,,,a
130,2,b,9,9,12,,25,out,dump,dump,dump,2,yes,,,,a
130,3,a,25,10,12,8,7,in,in,bic,hit,2,no,,kill,kill,a
131,1,b,9,9,13,13,4,in,in,quick,hit,1,yes,jump,kill,kill,b
132,1,a,,,,,,,,,,,,float,serve_error,serve_error,a
133,1,b,6,6,13,15,8,in,in,outside,hit,1,no,jump,kill,kill,b
134,1,a,4,4,13,14,6,in,in,quick,hit,1,no,jump,,,b
134,2,b,6,6,12,,13,in,in,dump,dump,1,no,,kill,kill,b
135,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
136,1,b,7,7,13,6,3,in,out,d-ball,off_speed,0,no,jump,,,a
136,2,a,3,3,13,14,22,in,in,quick,hit,1,yes,,tool,tool,a
137,1,b,3,3,13,13,9,in,in,quick,hit,2,no,jump,kill,kill,b
138,1,a,2,2,12,15,14,in,in,outside,hit,2,yes,jump,,,b
138,2,b,14,14,12,15,2,in,in,outside,hit,2,no,,kill,kill,b
139,1,a,2,1,8,15,18,out,out,outside,roll_shot,2,yes,jump,,,b
139,2,b,6,1,18,8,7,out,out,bic,free_ball,0,no,,,,b
139,3,a,7,7,12,15,11,in,in,outside,tip,2,no,,,,b
139,4,b,11,6,11,14,23,out,out,outside,hit,2,yes,,tool,tool,b
140,1,a,3,3,13,12,9,in,in,quick,tip,2,no,jump,,,a
140,2,b,9,9,13,9,6,in,in,bic,tip,2,no,,,,a
140,3,a,6,1,8,15,18,out,out,outside,hit,2,yes,,,,a
140,4,b,18,1,13,15,22,in,in,outside,hit,2,no,,hit_error,hit_error,a
141,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
142,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
143,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
144,1,a,7,8,12,15,9,in,in,outside,hit,2,no,float,kill,kill,a
145,1,b,9,9,7,11,20,out,out,oppo,hit,2,no,,hit_error,hit_error,a
146,1,b,8,8,13,14,6,in,in,quick,hit,1,no,jump,kill,kill,b
147,1,a,4,4,13,13,7,in,in,quick,hit,1,no,jump,kill,kill,a
148,1,b,3,3,13,15,13,in,in,outside,hit,1,no,jump,kill,kill,b
149,1,a,6,7,7,10,9,out,out,outside,off_speed,2,no,jump,,,b
149,2,b,9,9,13,9,10,in,in,bic,hit,2,no,,kill,kill,b
150,1,a,2,3,,,8,out,,,blocked,1,yes,jump,blocked,blocked,b
151,1,a,1,1,8,15,3,out,out,outside,hit,2,yes,jump,,,a
151,2,b,3,3,8,15,19,out,out,outside,hit,2,no,,hit_error,hit_error,a
152,1,b,8,8,13,15,21,in,in,outside,hit,2,yes,jump,tool,tool,b
153,1,a,8,3,2,10,9,out,out,outside,hit,2,no,jump,,,b
153,2,b,9,9,16,6,7,out,out,d-ball,hit,3,no,jump,kill,kill,b
154,1,a,8,8,12,15,8,in,in,outside,hit,1,no,jump,kill,kill,a
155,1,b,2,2,12,,13,in,dump,dump,dump,1,no,jump,,,b
155,2,a,13,13,,,13,out,,,overpass,0,no,,,,b
155,3,b,13,13,13,9,9,in,in,bic,hit,1,no,,kill,kill,b
156,1,a,7,7,13,15,9,in,in,outside,hit,1,no,float,,,b
156,2,b,9,9,17,1,8,out,out,d-ball,free_ball,0,no,,,,b
156,3,a,8,8,12,8,20,in,in,bic,hit,1,no,,hit_error,hit_error,b
157,1,a,7,8,9,15,14,out,out,outside,roll_shot,2,no,float,,,b
157,2,b,14,14,7,11,7,out,out,oppo,hit,2,yes,,,,b
157,3,a,7,6,8,15,19,out,out,outside,hit,2,no,,hit_error,hit_error,b
158,1,a,8,8,13,13,8,in,in,quick,hit,1,no,float,kill,kill,a
159,1,b,6,6,25,7,7,out,out,d-ball,off_speed,2,no,jump,,,b
159,2,a,7,6,4,10,6,out,out,outside,roll_shot,2,no,,,,b
159,3,b,6,6,14,15,15,in,in,outside,hit,2,no,,kill,kill,b
160,1,a,4,4,13,14,7,in,in,quick,hit,1,no,jump,,,a
160,2,b,7,7,19,8,8,out,out,bic,free_ball,0,no,,,,a
160,3,a,6,7,13,15,6,in,in,outside,hit,2,no,,kill,kill,a
161,1,b,8,8,13,15,14,in,in,outside,blocked,2,yes,float,,,a
161,2,b,14,14,8,15,4,out,out,outside,hit,2,yes,,,,a
161,3,a,4,3,12,15,26,in,in,outside,blocked,2,yes,,tool,tool,a
162,1,b,7,7,9,15,8,in,in,outside,hit,2,yes,float,,,a
162,2,a,8,9,13,8,3,in,in,bic,hit,2,no,,,,a
162,3,b,3,3,13,11,10,in,in,oppo,hit,2,yes,,,,a
162,4,a,10,10,13,14,8,in,in,quick,blocked,1,yes,,,,a
162,5,a,8,9,13,15,18,in,in,outside,hit,2,yes,,tool,tool,a
163,1,b,8,8,13,11,7,in,in,oppo,blocked,2,yes,float,blocked,blocked,a
164,1,b,8,8,14,15,14,in,in,outside,hit,2,no,float,kill,kill,b
165,1,a,,,,,,,,,,,,float,serve_error,serve_error,a
166,1,b,3,3,13,11,3,in,in,oppo,hit,2,yes,jump,,,b
166,2,a,3,3,8,15,3,out,out,outside,hit,2,yes,,,,b
166,3,b,3,3,12,15,3,out,out,outside,hit,2,yes,,,,b
166,4,a,3,3,8,15,20,out,out,outside,hit,2,no,,hit_error,hit_error,b
167,1,a,3,3,12,11,11,in,in,oppo,blocked,2,yes,jump,blocked,blocked,b
168,1,a,10,10,13,14,18,in,in,quick,hit,1,yes,jump,tool,tool,a
169,1,b,6,7,14,15,16,out,out,outside,hit,3,yes,jump,tool,tool,b
170,1,a,3,3,13,14,6,in,in,quick,tip,1,no,jump,,,a
170,2,b,6,6,3,14,13,out,out,outside,tip,2,no,,,,a
170,3,a,13,13,12,15,16,in,in,outside,hit,2,yes,,tool,tool,a
171,1,b,8,8,13,13,4,in,in,quick,hit,1,no,float,kill,kill,b
172,1,a,8,8,7,15,14,out,out,outside,blocked,2,yes,jump,,,a
172,2,a,14,14,14,15,9,out,out,outside,off_speed,2,no,,,,a
172,3,b,9,9,8,15,13,out,out,outside,blocked,2,yes,,blocked,blocked,a
173,1,b,2,2,13,14,9,in,in,outside,hit,1,no,jump,kill,kill,b
174,1,a,8,8,13,13,2,in,in,quick,hit,1,no,float,kill,kill,a
175,1,b,10,10,13,15,26,in,in,outside,blocked,2,yes,jump,tool,tool,b
176,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
177,1,b,8,8,12,15,3,in,in,outside,hit,2,yes,float,,,b
177,2,a,3,3,25,25,9,out,out,outside,free_ball,0,no,,,,b
177,3,b,9,9,13,11,6,in,in,oppo,hit,1,no,,kill,kill,b
178,1,a,9,9,14,14,14,in,in,quick,tip,1,no,float,,,b
178,2,b,14,14,13,15,2,out,out,oppo,hit,2,no,,kill,kill,b
179,1,a,9,9,13,12,2,in,in,quick,hit,0,no,float,kill,kill,a
180,1,b,7,7,13,15,5,in,in,oppo,hit,2,yes,float,,,b
180,2,a,5,5,4,15,13,out,out,outside,roll_shot,2,no,,,,b
180,3,b,13,13,13,15,17,in,in,outside,hit,2,yes,,tool,tool,b
181,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
182,1,b,3,3,13,6,8,in,in,d-ball,hit,0,no,jump,kill,kill,b
183,1,a,6,6,8,15,17,out,out,outside,hit,2,yes,jump,tool,tool,a
184,1,b,8,8,13,13,7,in,in,quick,hit,1,yes,jump,,,a
184,2,a,7,7,13,14,11,out,out,outside,hit,1,yes,,kill,kill,a
185,1,b,9,8,13,14,11,in,in,outside,tip,2,no,jump,kill,kill,b
186,1,a,,,,,,,,,,,,jump,serve_error,serve_error,a
187,1,b,8,8,13,,13,in,dump,dump,dump,1,no,jump,,,a
187,2,a,13,13,6,8,7,out,out,bic,hit,2,no,,,,a
187,3,b,7,7,12,,10,in,dump,dump,tip,0,no,,,,a
187,4,a,10,10,7,11,1,out,out,oppo,hit,2,no,,kill,kill,a
188,1,b,8,8,13,6,5,in,in,d-ball,tip,2,no,jump,kill,kill,b
189,1,a,8,7,13,15,10,in,in,outside,hit,1,no,float,kill,kill,a
190,1,b,7,7,13,9,2,in,in,bic,hit,1,no,tape,kill,kill,b
191,1,a,8,8,13,15,25,in,in,outside,hit,2,yes,jump,,,b
191,2,b,25,10,7,10,6,out,out,outside,off_speed,2,no,,,,b
191,3,a,6,6,9,15,9,out,out,outside,hit,2,no,,,,b
191,4,b,9,9,,,14,out,,,overpass,0,no,,,,b
191,5,a,14,14,13,15,10,in,in,outside,blocked,2,yes,,blocked,blocked,b
192,1,a,3,3,13,14,8,in,in,quick,hit,1,no,jump,kill,kill,a
193,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
194,1,a,2,2,13,15,17,in,in,outside,hit,2,yes,jump,tool,tool,a
195,1,b,8,8,13,13,12,in,in,quick,hit,1,yes,jump,kill,kill,b
196,1,a,2,3,7,15,21,out,out,outside,hit,2,yes,jump,,,a
196,2,b,21,3,4,6,12,out,out,d-ball,blocked,2,yes,,,,a
196,3,b,12,12,12,,7,out,,,blocked,1,yes,,,,a
196,4,b,7,7,7,15,3,out,out,outside,off_speed,2,no,,,,a
196,5,a,3,3,12,15,5,in,in,outside,hit,1,no,,kill,kill,a
197,1,b,8,8,13,13,3,in,in,quick,hit,1,no,jump,kill,kill,b
198,1,a,3,3,13,15,8,in,in,outside,hit,1,no,jump,kill,kill,a
199,1,b,7,7,13,15,6,in,in,outside,hit,1,no,jump,kill,kill,b
200,1,a,7,7,9,15,11,out,out,outside,tip,2,no,float,kill,kill,a
201,1,b,,,,,,,,,,,,jump,serve_error,serve_error,b
202,1,a,4,4,12,13,14,in,in,quick,hit,1,no,jump,kill,kill,a
203,1,b,8,7,8,15,18,out,out,outside,hit,2,no,float,hit_error,hit_error,a
204,1,b,7,7,12,15,10,in,in,outside,hit,2,yes,float,,,a
204,2,a,10,10,14,11,12,out,out,oppo,blocked,2,yes,,,,a
204,3,a,12,12,12,8,18,out,out,bic,hit,2,yes,,tool,tool,a
205,1,b,8,8,13,11,3,in,in,oppo,hit,2,yes,float,,,a
205,2,a,3,3,7,15,9,out,out,outside,hit,2,no,,,,a
205,3,b,9,9,9,15,12,out,out,oppo,blocked,3,yes,,blocked,blocked,a
206,1,b,8,8,13,15,9,in,in,outside,hit,2,no,float,,,a
206,2,a,9,9,7,15,2,out,out,outside,off_speed,2,no,,,,a
206,3,b,2,2,13,11,21,in,in,oppo,hit,2,no,,hit_error,hit_error,a
207,1,b,8,8,12,15,4,in,in,outside,hit,2,no,float,kill,kill,b
208,1,a,7,7,12,14,14,in,in,quick,hit,1,no,float,kill,kill,a
209,1,b,3,3,26,6,1,out,out,d-ball,hit,3,no,jump,kill,kill,b
210,1,a,3,3,8,15,18,out,out,outside,hit,2,yes,jump,tool,tool,a
211,1,b,7,2,8,15,3,out,out,outside,hit,2,yes,jump,,,a
211,2,a,3,3,6,11,13,out,out,oppo,roll_shot,2,yes,,kill,kill,a
212,1,b,7,7,13,15,17,in,in,outside,tip,2,no,jump,hit_error,hit_error,a
213,1,b,1,1,9,14,14,out,out,outside,blocked,3,yes,jump,,,a
213,2,b,14,14,13,6,22,out,out,d-ball,hit,2,no,,hit_error,hit_error,a
